Year,Month,Day,Hour,Tamb [deg C],Azimuth [degree],Cloudopacity [%],DewPoint [deg C],Pw [cm],Pressure [mbar],WindDir [degree],WindVel [m/s],Zenith [degree],RelativeHumidity,GHI [W/m2]
2019,11,26,12,29.8,-162,0,23,6.07,1026.7,1,1.5,28,66.9,885
2019,11,26,13,30.4,167,0,23.1,6.13,1025.6,357,2.2,27,65.1,889
2019,11,26,14,30.8,142,13,23.2,6.14,1024.3,359,2.5,33,64.1,714
2019,11,26,15,30.8,128,33.4,23.7,6.17,1023,354,2.5,44,66,461
2019,11,26,16,30,119,57.6,24.4,6.19,1022.2,350,2.8,57,71.9,211
2019,11,26,17,29,114,48.3,24.8,6.11,1022.1,354,2.4,70,78,139
2019,11,26,18,28,112,32.4,24.4,6.03,1022.9,19,1.6,84,80.9,42
2019,11,27,7,24.1,-111,11,21.3,5.67,1026.6,55,1.8,86,84.4,37
2019,11,27,8,25.1,-114,22.4,21.9,5.58,1026.9,47,2,72,82.4,184
2019,11,27,9,26.5,-118,14.1,22.2,5.56,1027.1,46,2,59,77.4,405
2019,11,27,10,28.2,-126,4.4,22.6,5.56,1027.3,44,1.8,46,72,633
2019,11,27,11,29.5,-139,39.3,22.8,5.59,1027.2,34,1.4,35,67.4,484
2019,11,27,12,30.3,-162,61.2,22.8,5.66,1026.5,355,1.1,28,64.2,344
2019,11,27,13,30.8,168,50.6,22.9,5.82,1025.3,296,1.3,27,62.9,439
2019,11,27,14,30.8,143,54,23.3,6,1024.1,272,2.3,34,64.4,379
2019,11,27,15,30.1,128,35.6,23.9,6.18,1023.1,275,2.8,44,69.5,442
2019,11,27,16,29.4,120,51.2,24.2,6.38,1022.9,293,2.3,57,73.9,241
2019,11,27,17,29,115,51.4,24.4,6.46,1023.4,312,1.4,70,76.3,134
2019,11,27,18,28.1,112,61.6,24,6.45,1024.2,314,0.3,84,78.4,16
2019,11,28,7,24.2,-112,1.8,22.4,6.02,1025.8,56,1.8,86,89.3,43
2019,11,28,8,25.4,-114,2,23.2,5.98,1026.5,47,2,73,87.4,233
2019,11,28,9,26.8,-119,11.7,23.4,5.99,1027.1,48,1.9,59,81.8,411
2019,11,28,10,28.3,-126,0,23.6,6.01,1027.3,46,1.6,47,75.8,654
2019,11,28,11,29.5,-139,2.1,23.7,6.03,1027.1,36,1.2,35,70.9,769
2019,11,28,12,30.3,-162,40.9,23.7,6.07,1026.1,336,0.8,28,67.9,508
2019,11,28,13,30.6,168,63.6,23.9,6.25,1024.7,263,1.6,27,67.3,314
2019,11,28,14,30.2,143,26.9,24.4,6.55,1023.9,248,2.6,34,71,580
2019,11,28,15,29.2,128,55.5,24.9,6.79,1023.4,256,2.8,44,77.3,298
2019,11,28,16,28.4,120,90.4,24.9,6.93,1023.2,267,2.3,57,81.3,49
2019,11,28,17,27.7,115,91.6,24.6,7.02,1023.7,284,1.7,70,83.4,17
2019,11,28,18,26.8,112,59.5,24.1,7.06,1024.5,308,1.3,84,85.3,12
2019,11,29,7,24.1,-112,10.5,22.6,6.13,1026.7,49,2.2,86,91.2,36
2019,11,29,8,25.1,-114,0.2,23.1,6.03,1027,47,2.1,73,88.5,236
2019,11,29,9,26.5,-119,0,23.3,6.02,1027.4,47,1.8,59,82.7,460
2019,11,29,10,28,-126,0.1,23.6,6.09,1027.7,44,1.7,47,76.9,653
2019,11,29,11,29.4,-140,14.9,23.8,6.23,1027.6,41,1.3,36,71.7,675
2019,11,29,12,30.2,-162,0,23.8,6.35,1026.9,357,0.5,28,68.8,870
2019,11,29,13,30.1,168,2.3,24,6.51,1026,283,1,28,69.8,855
2019,11,29,14,29.6,143,7,24.3,6.67,1025,276,1.4,34,73.2,749
2019,11,29,15,29.2,128,35.4,24.6,6.75,1024.2,277,1.4,44,76.4,441
2019,11,29,16,28.6,120,88.3,24.6,6.79,1023.9,286,0.9,57,79,58
2019,11,29,17,27.9,115,87,24.3,6.85,1024.3,277,0.2,70,81,35
2019,11,29,18,26.8,112,61.1,23.9,6.9,1025.1,150,0.9,84,83.9,15
2019,11,30,7,24.2,-112,34.3,22.2,6.13,1026.7,73,1.8,86,88.4,31
2019,11,30,8,25.2,-114,4.8,22.6,6,1027.4,66,1.9,73,85.3,228
2019,11,30,9,26.6,-119,0,22.9,5.94,1027.9,72,1.7,59,80.1,461
2019,11,30,10,28.1,-126,0,23.1,5.91,1028.2,75,1.3,47,74.2,656
2019,11,30,11,29.4,-140,0.1,23.2,5.93,1027.8,67,0.6,36,69.3,791
2019,11,30,12,30.2,-162,21.5,23.3,5.99,1026.9,269,0.6,29,66.6,681
2019,11,30,13,30.4,168,34.6,23.4,6.2,1026,268,1.6,28,66.1,573
2019,11,30,14,30.3,144,29.7,23.7,6.42,1025.1,270,2.1,34,67.9,567
2019,11,30,15,29.7,129,56.4,24.2,6.58,1024.3,277,2.5,44,72.4,301
2019,11,30,16,28.8,120,88.3,24.4,6.75,1023.9,289,2.4,57,77.2,58
2019,11,30,17,28.1,115,96.9,24.4,6.86,1023.9,297,1.9,70,80.4,9
2019,12,1,7,24.6,-112,66.9,22.5,6.26,1026.2,58,1.6,87,88.2,13
2019,12,1,8,25.5,-115,74.6,22.8,6.2,1026.7,63,1.2,73,85.2,57
2019,12,1,9,26.5,-119,82.7,23,6.23,1027.1,72,1.1,60,81.3,79
2019,12,1,10,27.4,-127,72.6,23.2,6.29,1027.5,81,1,47,77.8,180
2019,12,1,11,28.3,-140,72.7,23.4,6.38,1027.7,55,0.8,36,74.9,219
2019,12,1,12,28.6,-162,72.1,23.8,6.5,1027.5,21,1.7,29,75.2,245
2019,12,1,13,28,169,82,23.9,6.55,1027,26,3.3,28,78.6,159
2019,12,1,14,27.4,144,74.9,23.9,6.51,1026.1,32,4.2,34,81.6,207
2019,12,1,15,27.1,129,88.2,24.1,6.42,1025.1,32,4.2,44,83.3,83
2019,12,1,16,26.9,120,91.3,24,6.28,1024.6,33,4.3,57,84.2,45
2019,12,1,17,26.5,115,94.2,23.7,6.14,1024.7,39,4.1,70,84.8,18
2019,12,1,18,25.8,113,80.3,23.2,6.13,1025.3,44,3.8,83,85.6,6
2019,12,2,7,23.1,-112,64.1,21.9,6.15,1027,50,2,87,92.9,21
2019,12,2,8,23.9,-115,36.6,22.1,6.12,1027.6,41,1.3,73,89.5,156
2019,12,2,9,25.3,-119,44.7,22.4,6.09,1028.3,47,1.8,60,84.4,249
2019,12,2,10,27,-127,57.3,22.8,6.1,1028.9,52,2.4,47,78.2,281
2019,12,2,11,28.3,-140,55.3,23,6.12,1028.8,50,2.4,36,72.9,356
2019,12,2,12,29.4,-162,52.7,23,6.22,1028,49,1.9,29,68.3,417
2019,12,2,13,29.4,169,26.4,23,6.4,1027,35,2.1,28,68.4,652
2019,12,2,14,28.9,144,40.7,23.2,6.47,1025.7,24,2.5,34,71.4,490
2019,12,2,15,28.9,129,55.1,23.3,6.46,1024.6,23,2.3,44,71.9,309
2019,12,2,16,29,121,43.3,23.2,6.5,1024.3,20,1.8,57,71,284
2019,12,2,17,28.7,116,42.2,23.7,6.56,1024.5,10,1.3,70,74.4,165
2019,12,2,18,27.5,113,59.3,23.6,6.6,1025.4,11,1.3,83,79.6,26
2019,12,3,7,23.7,-112,10.1,21.4,5.94,1027,81,1.7,87,87.1,30
2019,12,3,8,24.7,-115,12.5,21.8,5.85,1027.7,98,1.4,73,84.1,208
2019,12,3,9,26,-119,6,22.1,5.86,1028.2,113,1.5,60,78.8,430
2019,12,3,10,27.5,-127,0.7,22.3,5.88,1028.6,116,1.2,47,72.9,650
2019,12,3,11,28.9,-140,0,22.3,5.88,1028.5,106,0.7,36,67.7,799
2019,12,3,12,29.7,-162,10,22.3,5.88,1028,304,0.2,29,64.3,791
2019,12,3,13,30,169,12.8,22.5,5.98,1027.1,268,1.8,28,64.4,775
2019,12,3,14,29.6,145,30.8,23.2,6.12,1026,262,3.3,34,68.3,566
2019,12,3,15,29,130,45.8,23.9,6.24,1024.9,258,3.8,44,74.3,381
2019,12,3,16,28.2,121,72.7,24.2,6.44,1024.5,258,3.4,57,79.3,136
2019,12,3,17,27.5,116,73.4,24.3,6.63,1025,259,2.3,70,82.8,66
2019,12,3,18,26.7,113,48.9,23.9,6.71,1026,258,1,83,85,22
2019,12,4,7,22.8,-113,0,20.2,4.72,1027.8,51,2.3,87,85.2,38
2019,12,4,8,23.7,-115,8.1,20.4,4.53,1028.4,47,2.4,73,82.1,214
2019,12,4,9,25.1,-119,0,20.8,4.48,1028.8,50,2.5,60,77.2,457
2019,12,4,10,26.8,-127,0,21.1,4.5,1029,49,2.3,47,70.9,653
2019,12,4,11,28.3,-140,0,21.1,4.55,1028.8,39,2,37,65.1,796
2019,12,4,12,29.2,-162,0,21,4.62,1028.2,22,1.6,29,61.3,875
2019,12,4,13,29.8,169,0,21,4.9,1027.4,346,0.9,28,59.4,877
2019,12,4,14,30,145,0,21.2,5.16,1026.5,276,1.2,34,59.3,801
2019,12,4,15,29.9,130,13,21.6,5.25,1025.4,261,1.9,44,61.1,588
2019,12,4,16,29.4,121,50.7,22.1,5.33,1024.8,254,2.4,57,64.7,235
2019,12,4,17,28.6,116,45.8,22.6,5.4,1025.2,255,2.5,70,70.3,153
2019,12,4,18,27.2,113,66.2,22.4,5.42,1025.9,261,1.8,83,74.8,7
2019,12,5,7,23.3,-113,0,21.1,4.32,1028.6,45,2.1,87,87.5,37
2019,12,5,8,24.5,-115,3.6,21.7,4.36,1029.3,48,2.1,73,84.7,217
2019,12,5,9,25.9,-120,0.3,22.1,4.35,1029.7,51,1.8,60,79.8,452
2019,12,5,10,27.3,-127,0,22.4,4.33,1029.7,54,1.8,48,74.3,651
2019,12,5,11,28.6,-140,0,22.5,4.32,1029.3,51,1.3,37,69.4,799
2019,12,5,12,29.4,-162,0,22.4,4.35,1028.8,357,0.4,29,66,881
2019,12,5,13,29.9,170,10.6,22.1,4.29,1028.4,267,1,28,63.2,797
2019,12,5,14,30,145,19,21.9,4.27,1027.7,248,1.9,34,62.1,666
2019,12,5,15,29.7,130,34.8,22.1,4.4,1026.7,244,2.9,44,63.9,447
2019,12,5,16,28.8,121,39.3,22.5,4.53,1026.1,243,3.3,57,68.9,299
2019,12,5,17,27.7,116,15.7,22.8,4.6,1026.3,243,3,70,74.6,241
2019,12,5,18,26.9,113,50.3,22.6,4.63,1027.2,245,2.3,83,77.2,25
2019,12,6,7,22.9,-113,14.8,21.2,4.81,1029.1,30,2.7,87,89.9,24
2019,12,6,8,24,-115,13.4,21.8,4.84,1029.6,29,3,74,87.4,204
2019,12,6,9,25.5,-120,1.2,22.1,4.93,1029.7,31,3.1,60,81.8,449
2019,12,6,10,27.1,-127,0,22.6,5.08,1029.8,30,3,48,76.5,649
2019,12,6,11,28.4,-140,0,22.9,5.24,1029.5,27,2.9,37,72.1,785
2019,12,6,12,29.5,-162,4.2,23.1,5.36,1028.8,19,2.7,30,68.7,829
2019,12,6,13,30.2,170,2.2,23.1,5.46,1027.7,3,2.6,28,66,856
2019,12,6,14,30.6,145,8.8,23.2,5.55,1026.7,350,2.7,34,64.6,734
2019,12,6,15,30.7,130,3,23.5,5.61,1025.8,342,2.8,44,65.5,653
2019,12,6,16,30,121,0,24,5.75,1025.4,344,3,56,70.2,490
2019,12,6,17,28.8,116,13,24.2,5.93,1025.7,358,3.2,70,76.5,245
2019,12,6,18,27.3,113,45.1,23.7,6.02,1026.5,5,3.4,83,80.9,31
2019,12,7,7,22.8,-113,2.3,21,5.14,1028.6,30,3.1,87,89.5,31
2019,12,7,8,23.7,-115,9.2,21.4,5.08,1029,31,2.9,74,86.6,197
2019,12,7,9,25,-120,0.7,21.7,5.14,1029.4,38,2.8,60,81.8,442
2019,12,7,10,26.7,-127,0,22,5.22,1029.9,46,2.4,48,75.7,643
2019,12,7,11,28.1,-140,0,22.2,5.3,1029.8,45,2.2,37,70.2,789
2019,12,7,12,29.1,-162,0,22.2,5.34,1028.8,26,2.1,30,66.5,872
2019,12,7,13,29.8,170,0,22.1,5.26,1027.5,10,2.1,29,63.7,883
2019,12,7,14,30.3,146,0,22.1,5.18,1026.5,359,2,34,61.7,815
2019,12,7,15,30.5,130,23.6,22.2,5.26,1025.6,336,2,44,61.5,527
2019,12,7,16,30.1,122,41.1,23,5.38,1025.3,311,2.2,56,65.8,292
2019,12,7,17,29,116,48.3,23.9,5.57,1025.8,309,2.2,70,74,145
2019,12,7,18,27.5,114,39.6,23.7,5.73,1026.5,333,1.9,83,79.8,29
2019,12,8,7,23,-113,12.5,21.1,4.79,1028.9,47,1.8,87,89,31
2019,12,8,8,23.9,-115,2.7,21.6,4.77,1029.7,43,1.8,74,87,219
2019,12,8,9,25.2,-120,0,22,4.78,1030.6,46,1.9,60,82.7,448
2019,12,8,10,26.7,-127,0.6,22.3,4.79,1030.9,41,2,48,77.1,642
2019,12,8,11,28,-140,1.8,22.5,4.81,1030.5,34,1.8,37,71.9,776
2019,12,8,12,29,-162,10.3,22.5,4.85,1029.5,18,1.6,30,68,783
2019,12,8,13,29.5,170,47.1,22.5,4.94,1028.5,356,1.8,29,66.3,468
2019,12,8,14,29.6,146,64.8,22.9,5.09,1027.6,347,2,34,67.6,285
2019,12,8,15,29.2,131,38.8,23.3,5.29,1026.7,337,1.8,44,70.2,416
2019,12,8,16,28.8,122,47.7,23.4,5.5,1026.4,334,1.6,56,72.7,269
2019,12,8,17,28.1,117,49.5,23.6,5.64,1026.5,349,1.2,69,76.3,138
2019,12,8,18,26.9,114,48.5,23.3,5.7,1027,23,0.9,83,80.4,30
2019,12,9,7,23.3,-113,22.1,21.4,5.41,1028.9,34,2.4,87,89.1,22
2019,12,9,8,23.9,-116,24.3,21.7,5.38,1029.4,32,2.3,74,87.5,168
2019,12,9,9,25,-120,10.2,22,5.39,1030,35,2.5,61,83.8,395
2019,12,9,10,26.4,-127,0.3,22.4,5.46,1030.2,35,2.4,48,78.7,635
2019,12,9,11,27.9,-140,1.1,22.7,5.57,1029.7,31,2.1,37,73.3,773
2019,12,9,12,29,-161,7.3,22.8,5.7,1028.9,16,1.9,30,69.1,802
2019,12,9,13,29.3,171,6.1,22.5,5.69,1028.2,341,1.5,29,66.6,823
2019,12,9,14,29.2,146,57.4,22.5,5.7,1027.6,302,1.7,34,67.3,349
2019,12,9,15,28.9,131,75.1,22.9,5.84,1026.8,293,2,44,70,173
2019,12,9,16,28.5,122,80.1,23.1,5.95,1026.4,299,1.8,56,72.4,94
2019,12,9,17,28,117,32.3,23.5,6.02,1026.6,318,1.3,69,76.2,170
2019,12,9,18,27,114,43.5,23.1,6.07,1027.2,352,1.1,83,79.3,45
2019,12,10,7,22.6,-113,19.7,20.8,5.48,1028.2,39,2.2,88,89.7,18
2019,12,10,8,23.7,-116,17,21.3,5.4,1028.7,40,1.8,74,86.5,196
2019,12,10,9,25,-120,0,21.6,5.45,1029.3,47,1.6,61,81.6,445
2019,12,10,10,26.6,-127,0,22.1,5.52,1029.8,48,1.5,48,76.3,643
2019,12,10,11,27.9,-140,0,22.3,5.56,1029.7,37,1.2,37,71.5,790
2019,12,10,12,28.9,-161,0.3,22.3,5.59,1028.9,1,1,30,67.8,871
2019,12,10,13,29.5,171,4.3,22.1,5.5,1027.9,323,1.2,29,64.3,848
2019,12,10,14,29.8,146,24.5,21.9,5.42,1026.7,295,1.8,34,62.7,624
2019,12,10,15,29.6,131,29,22.3,5.47,1025.3,280,2.5,44,64.7,497
2019,12,10,16,29,122,15.9,22.8,5.55,1024.4,278,2.8,56,69.2,423
2019,12,10,17,28.2,117,34.8,23.3,5.63,1024.4,286,2.6,69,74.4,195
2019,12,10,18,27.2,114,28.5,23.1,5.71,1025.1,294,1.9,83,78.1,51
2019,12,11,7,22.7,-113,29.1,20.7,5.61,1027.6,39,2.1,88,88.2,11
2019,12,11,8,23.7,-116,74.3,21.1,5.65,1028.2,41,1.9,74,84.9,58
2019,12,11,9,25.1,-120,57.1,21.5,5.65,1028.6,50,2,61,80.2,191
2019,12,11,10,26.8,-127,54.4,21.9,5.66,1028.9,49,1.8,48,74.7,295
2019,12,11,11,28.2,-140,32.7,22.1,5.68,1029,43,1.4,38,69.6,527
2019,12,11,12,29.2,-161,32.4,22.2,5.72,1028.6,39,0.7,30,65.9,585
2019,12,11,13,29.7,171,10.8,22,5.71,1027.7,236,0.3,29,63.4,781
2019,12,11,14,29.8,147,4.1,21.9,5.69,1026.5,233,1.4,34,62.7,774
2019,12,11,15,29.5,131,13.4,22.1,5.68,1025,242,2,44,64.5,585
2019,12,11,16,28.9,122,10.8,22.5,5.72,1024.3,255,2.1,56,68.8,439
2019,12,11,17,28.1,117,52.6,23,5.81,1024.7,274,1.9,69,74.1,131
2019,12,11,18,26.9,114,49.5,22.9,5.93,1025.7,291,1.5,83,78.6,24
2019,12,12,7,22.6,-113,2.2,20.6,4.91,1028.1,55,1.7,88,88.3,30
2019,12,12,8,23.5,-116,2.9,21,4.82,1028.7,61,1.5,74,85.8,216
2019,12,12,9,24.7,-120,0,21.3,4.73,1029.2,63,1.6,61,81.6,446
2019,12,12,10,26.2,-127,0,21.7,4.66,1029.6,57,1.6,49,76.3,646
2019,12,12,11,27.5,-140,0,21.8,4.59,1029.6,36,1.3,38,71.3,794
2019,12,12,12,28.4,-161,0,21.8,4.53,1029.2,4,1.2,30,67.6,880
